problem_id,rating,tags
2107_D,2100.0,"['brute force', 'dfs and similar', 'greedy', 'implementation', 'trees']"
2107_C,1500.0,"['binary search', 'constructive algorithms', 'dp', 'implementation', 'math']"
2107_B,1100.0,"['games', 'greedy', 'math']"
2107_A,800.0,"['greedy', 'number theory']"
2106_G2,2500.0,"['binary search', 'dfs and similar', 'divide and conquer', 'implementation', 'interactive', 'trees']"
2106_G1,2200.0,"['binary search', 'constructive algorithms', 'divide and conquer', 'greedy', 'interactive', 'trees']"
2106_F,1900.0,"['dfs and similar', 'dp', 'dsu', 'greedy', 'math']"
2106_E,1800.0,"['binary search', 'greedy', 'math']"
2106_D,1500.0,"['binary search', 'dp', 'greedy', 'two pointers']"
2106_C,1000.0,"['greedy', 'math', 'sortings']"
2106_B,900.0,"['constructive algorithms', 'greedy', 'math']"
2106_A,800.0,"['brute force', 'math']"
2104_G,2700.0,"['data structures', 'divide and conquer', 'dsu', 'graphs', 'trees']"
2104_F,2600.0,"['binary search', 'brute force', 'dfs and similar', 'dp', 'implementation', 'math']"
2104_E,1700.0,"['binary search', 'dp', 'greedy', 'strings']"
2104_D,1400.0,"['binary search', 'greedy', 'math', 'number theory']"
2104_C,1100.0,"['brute force', 'constructive algorithms', 'games', 'greedy', 'math']"
2104_B,1000.0,"['brute force', 'data structures', 'dp', 'greedy', 'implementation']"
2104_A,800.0,['math']
2103_F,2600.0,"['bitmasks', 'data structures', 'dp', 'implementation', 'sortings']"
2103_E,2600.0,"['constructive algorithms', 'implementation', 'two pointers']"
2103_D,2000.0,"['constructive algorithms', 'dfs and similar', 'implementation', 'two pointers']"
2103_C,1600.0,"['binary search', 'greedy', 'implementation', 'sortings']"
2103_B,1100.0,"['greedy', 'math']"
2103_A,800.0,"['brute force', 'greedy', 'implementation', 'math']"
2102_B,900.0,"['implementation', 'sortings']"
2102_A,900.0,"['constructive algorithms', 'math']"
2101_F,3300.0,"['combinatorics', 'dp', 'trees']"
2101_E,3100.0,"['data structures', 'dp', 'greedy', 'trees']"
2101_D,2500.0,"['data structures', 'implementation', 'sortings', 'two pointers']"
2101_C,2200.0,"['binary search', 'brute force', 'data structures', 'greedy', 'ternary search', 'two pointers']"
2101_B,1800.0,"['brute force', 'data structures', 'divide and conquer', 'greedy', 'sortings']"
2101_A,1300.0,"['constructive algorithms', 'implementation']"
2098_B,1400.0,"['math', 'sortings']"
2098_A,800.0,"['brute force', 'greedy']"
2097_F,3500.0,"['dp', 'flows']"
2097_E,3100.0,"['data structures', 'dfs and similar', 'dp', 'greedy']"
2097_D,2800.0,"['bitmasks', 'math', 'matrices']"
2097_C,2400.0,"['chinese remainder theorem', 'geometry', 'implementation', 'math', 'number theory']"
2097_B,2300.0,"['combinatorics', 'dfs and similar', 'dp', 'dsu', 'graphs', 'implementation', 'math', 'trees']"
2097_A,1400.0,"['2-sat', 'brute force', 'math', 'sortings']"
2096_H,3200.0,"['bitmasks', 'combinatorics', 'dp', 'fft', 'math']"
2096_G,3200.0,"['bitmasks', 'constructive algorithms', 'interactive']"
2096_F,3100.0,"['data structures', 'implementation', 'two pointers']"
2096_E,2400.0,"['greedy', 'implementation', 'sortings']"
2096_D,2000.0,"['combinatorics', 'constructive algorithms', 'math']"
2096_C,1700.0,"['dp', 'implementation']"
2096_B,1100.0,"['greedy', 'math', 'sortings']"
2096_A,800.0,"['constructive algorithms', 'greedy']"
2094_H,1900.0,"['binary search', 'brute force', 'math', 'number theory']"
2094_G,1700.0,"['data structures', 'implementation', 'math']"
2094_F,1600.0,['constructive algorithms']
2094_E,1200.0,['bitmasks']
2094_D,1100.0,"['greedy', 'strings', 'two pointers']"
2094_C,900.0,['math']
2094_B,800.0,"['brute force', 'constructive algorithms']"
2094_A,800.0,['strings']
2093_G,1900.0,"['binary search', 'bitmasks', 'data structures', 'dfs and similar', 'greedy', 'strings', 'trees', 'two pointers']"
2093_F,1800.0,"['bitmasks', 'brute force', 'greedy']"
2093_E,1500.0,"['binary search', 'brute force', 'greedy']"
2093_D,1400.0,"['bitmasks', 'implementation']"
2093_C,1000.0,"['math', 'number theory']"
2093_B,900.0,"['greedy', 'math']"
2093_A,800.0,['math']
2092_F,2900.0,"['brute force', 'constructive algorithms', 'greedy', 'math', 'number theory', 'strings']"
2092_E,2100.0,"['combinatorics', 'constructive algorithms', 'graphs', 'math']"
2092_D,1800.0,"['brute force', 'constructive algorithms', 'greedy', 'implementation', 'strings']"
2092_C,1200.0,"['constructive algorithms', 'greedy', 'math']"
2092_B,1000.0,"['brute force', 'constructive algorithms', 'implementation', 'math']"
2092_A,800.0,"['greedy', 'math', 'number theory', 'sortings']"
2091_G,2300.0,"['brute force', 'constructive algorithms', 'data structures', 'dp', 'graphs', 'greedy', 'math', 'number theory', 'shortest paths']"
2091_F,1800.0,"['binary search', 'brute force', 'dp']"
2091_E,1300.0,"['brute force', 'math', 'number theory', 'two pointers']"
2091_D,1200.0,"['binary search', 'greedy', 'math']"
2091_C,1000.0,"['constructive algorithms', 'greedy']"
2091_B,800.0,"['dp', 'greedy', 'sortings']"
2091_A,800.0,"['greedy', 'strings']"
2090_C,1700.0,"['data structures', 'greedy', 'implementation', 'sortings']"
2090_B,1000.0,"['brute force', 'dp', 'implementation']"
2090_A,800.0,"['implementation', 'math']"
2089_E,3500.0,[]
2089_D,3200.0,['constructive algorithms']
2089_C2,3100.0,"['dp', 'math', 'probabilities']"
2089_C1,2200.0,"['dp', 'games', 'math', 'probabilities']"
2089_B2,2300.0,"['binary search', 'data structures', 'dp', 'flows', 'greedy', 'two pointers']"
2089_B1,1900.0,"['binary search', 'data structures', 'flows', 'greedy', 'two pointers']"
2089_A,1700.0,"['constructive algorithms', 'number theory']"
2086_F,3000.0,"['brute force', 'constructive algorithms', 'interactive']"
2086_E,2400.0,"['bitmasks', 'brute force', 'constructive algorithms', 'dfs and similar', 'dp', 'greedy', 'math']"
2086_D,1700.0,"['brute force', 'combinatorics', 'dp', 'math', 'strings']"
2086_C,1300.0,"['dfs and similar', 'dp', 'dsu', 'graphs', 'greedy', 'implementation']"
2086_B,1100.0,"['binary search', 'brute force', 'greedy']"
2086_A,800.0,['math']
2085_F2,2900.0,"['data structures', 'greedy']"
2085_F1,2600.0,"['data structures', 'greedy']"
2085_E,2200.0,"['constructive algorithms', 'math', 'number theory']"
2085_D,2000.0,"['data structures', 'graph matchings', 'greedy']"
2085_C,1600.0,"['bitmasks', 'constructive algorithms', 'dp', 'greedy']"
2085_B,1200.0,"['constructive algorithms', 'implementation']"
2085_A,900.0,"['constructive algorithms', 'implementation']"
2084_H,3500.0,"['dp', 'greedy']"
2084_G2,3500.0,"['data structures', 'dp']"
2084_G1,2600.0,"['dp', 'games']"
2084_F,2900.0,"['constructive algorithms', 'data structures', 'greedy']"
2084_E,2400.0,"['binary search', 'combinatorics', 'dp', 'implementation', 'math', 'two pointers']"
2084_D,1600.0,"['binary search', 'brute force', 'constructive algorithms', 'greedy', 'math']"
2084_C,1400.0,"['constructive algorithms', 'data structures', 'greedy', 'implementation']"
2084_B,1100.0,"['greedy', 'math', 'number theory']"
2084_A,800.0,"['constructive algorithms', 'math']"
2082_B,1600.0,"['brute force', 'greedy']"
2082_A,800.0,"['constructive algorithms', 'greedy']"
2081_G2,3400.0,['math']
2081_G1,3100.0,"['math', 'number theory']"
2081_F,3300.0,"['constructive algorithms', 'math']"
2081_E,3300.0,"['combinatorics', 'dp', 'implementation']"
2081_D,2600.0,"['constructive algorithms', 'dsu', 'graphs', 'greedy', 'math', 'number theory', 'sortings', 'trees']"
2081_C,2700.0,"['bitmasks', 'constructive algorithms', 'greedy', 'implementation', 'matrices']"
2081_B,2500.0,['greedy']
2081_A,1800.0,"['bitmasks', 'dp', 'math', 'probabilities']"
2080_D,3400.0,"['*special', 'binary search']"
2080_C,2300.0,['*special']
2080_B,1700.0,['*special']
2080_A,3200.0,"['*special', 'constructive algorithms', 'graphs']"
2079_D,1800.0,"['*special', 'sortings']"
2079_C,2300.0,['*special']
2079_B,2600.0,"['*special', 'data structures', 'dp', 'greedy']"
2079_A,3300.0,"['*special', 'data structures', 'dp', 'games']"
2078_D,1800.0,"['dp', 'greedy', 'implementation']"
2078_B,1100.0,"['constructive algorithms', 'graphs', 'greedy', 'implementation', 'math']"
2078_A,800.0,['math']
2077_G,3500.0,"['bitmasks', 'chinese remainder theorem', 'dfs and similar', 'graphs', 'number theory']"
2077_F,3300.0,"['bitmasks', 'constructive algorithms', 'dp']"
2077_E,2700.0,"['combinatorics', 'constructive algorithms', 'data structures', 'divide and conquer', 'dp', 'greedy', 'math']"
2077_D,3100.0,"['brute force', 'data structures', 'greedy', 'implementation', 'math']"
2077_C,2300.0,"['combinatorics', 'data structures', 'dp', 'fft', 'math', 'matrices']"
2077_B,1900.0,"['bitmasks', 'constructive algorithms', 'implementation', 'interactive', 'math']"
2077_A,1500.0,"['constructive algorithms', 'greedy', 'math', 'sortings']"
2075_F,3000.0,"['binary search', 'brute force', 'data structures', 'implementation']"
2075_E,2500.0,"['bitmasks', 'combinatorics', 'dp', 'implementation', 'math']"
2075_D,2000.0,"['bitmasks', 'brute force', 'dp', 'graphs', 'math']"
2075_C,1500.0,"['binary search', 'combinatorics', 'math']"
2075_B,1300.0,"['constructive algorithms', 'greedy']"
2075_A,800.0,"['greedy', 'math']"
2074_G,2100.0,"['dp', 'geometry']"
2074_F,2000.0,"['bitmasks', 'divide and conquer', 'greedy', 'implementation', 'math']"
2074_E,1600.0,"['geometry', 'interactive', 'probabilities']"
2074_D,1400.0,"['brute force', 'data structures', 'geometry', 'implementation', 'two pointers']"
2074_C,1100.0,"['bitmasks', 'brute force', 'geometry', 'greedy', 'probabilities']"
2074_B,800.0,"['geometry', 'greedy', 'math']"
2074_A,800.0,"['geometry', 'implementation']"
2073_M,3300.0,[]
2073_L,1300.0,[]
2073_K,2900.0,[]
2073_J,2000.0,[]
2073_I,3100.0,[]
2073_H,2700.0,['interactive']
2073_G,2200.0,[]
2073_F,3500.0,[]
2073_E,3300.0,['interactive']
2073_D,2400.0,[]
2073_C,2700.0,[]
2073_B,3500.0,[]
2073_A,1900.0,[]
2072_G,2200.0,"['binary search', 'brute force', 'combinatorics', 'divide and conquer', 'math', 'number theory']"
2072_F,1700.0,"['2-sat', 'bitmasks', 'combinatorics', 'constructive algorithms', 'fft', 'math', 'number theory']"
2072_E,1500.0,"['binary search', 'brute force', 'constructive algorithms', 'dp', 'geometry', 'greedy', 'math']"
2072_D,1300.0,"['brute force', 'greedy', 'implementation']"
2072_C,1200.0,"['bitmasks', 'constructive algorithms', 'greedy']"
2072_B,900.0,"['combinatorics', 'constructive algorithms', 'strings']"
2072_A,800.0,"['greedy', 'implementation', 'math']"
2071_F,2700.0,"['binary search', 'data structures']"
2071_E,2600.0,"['combinatorics', 'dp', 'probabilities', 'trees']"
2071_D2,2500.0,"['bitmasks', 'brute force', 'constructive algorithms', 'data structures', 'dp', 'implementation', 'math']"
2071_D1,1800.0,"['bitmasks', 'brute force', 'dp', 'implementation', 'math']"
2071_C,1700.0,"['constructive algorithms', 'data structures', 'dfs and similar', 'dp', 'greedy', 'sortings', 'trees']"
2071_B,1100.0,"['brute force', 'constructive algorithms', 'greedy', 'math']"
2071_A,800.0,"['math', 'number theory']"
2070_F,3000.0,"['bitmasks', 'divide and conquer', 'dp', 'fft']"
2070_E,2200.0,"['constructive algorithms', 'data structures', 'divide and conquer', 'games', 'greedy', 'math']"
2070_D,1600.0,"['dfs and similar', 'dp', 'trees']"
2070_C,1500.0,"['binary search', 'greedy']"
2070_B,1100.0,"['brute force', 'implementation', 'math']"
2070_A,800.0,"['brute force', 'math']"
2069_F,2800.0,"['data structures', 'dfs and similar', 'divide and conquer', 'dsu', 'graphs']"
2069_E,2300.0,"['constructive algorithms', 'greedy', 'sortings', 'strings']"
2069_D,1800.0,"['binary search', 'greedy', 'hashing', 'strings', 'two pointers']"
2069_C,1500.0,"['combinatorics', 'dp', 'greedy', 'two pointers']"
2069_B,1200.0,"['greedy', 'matrices']"
2069_A,800.0,"['graph matchings', 'greedy']"
2068_K,3000.0,"['flows', 'graphs']"
2068_J,2000.0,"['combinatorics', 'greedy']"
2068_I,3500.0,"['graphs', 'shortest paths']"
2068_H,2700.0,"['constructive algorithms', 'greedy', 'math']"
2068_G,3500.0,['shortest paths']
2068_F,1900.0,"['brute force', 'greedy', 'implementation', 'strings']"
2068_E,2800.0,"['data structures', 'dfs and similar', 'dsu', 'graphs', 'shortest paths']"
2068_D,3100.0,"['dp', 'sortings', 'trees']"
2068_C,2100.0,"['binary search', 'greedy', 'two pointers']"
2068_B,3100.0,['constructive algorithms']
2068_A,2300.0,"['constructive algorithms', 'graphs', 'greedy', 'probabilities']"
2067_C,1500.0,"['brute force', 'dfs and similar', 'greedy', 'math']"
2067_B,1200.0,"['brute force', 'dp', 'greedy', 'sortings']"
2067_A,800.0,"['brute force', 'constructive algorithms', 'math']"
2066_F,3300.0,"['constructive algorithms', 'dp', 'math']"
2066_E,3300.0,"['binary search', 'data structures', 'greedy', 'implementation']"
2066_D2,2900.0,"['combinatorics', 'dp', 'math']"
2066_D1,2400.0,"['combinatorics', 'dp', 'math']"
2066_C,2300.0,"['bitmasks', 'combinatorics', 'dp', 'math']"
2066_B,1900.0,"['constructive algorithms', 'data structures', 'dp', 'greedy', 'implementation']"
2066_A,1400.0,"['graphs', 'greedy', 'implementation', 'interactive']"
2065_H,2200.0,"['combinatorics', 'data structures', 'divide and conquer', 'dp', 'math', 'matrices']"
2065_G,1700.0,"['combinatorics', 'math', 'number theory']"
2065_F,1700.0,"['data structures', 'dfs and similar', 'graphs', 'greedy', 'trees']"
2065_E,1600.0,"['constructive algorithms', 'greedy', 'strings']"
2065_D,1200.0,"['greedy', 'sortings']"
2065_C2,1300.0,"['binary search', 'greedy']"
2065_C1,1100.0,"['binary search', 'dp', 'greedy']"
2065_B,800.0,['strings']
2065_A,800.0,"['brute force', 'constructive algorithms', 'greedy', 'implementation', 'strings']"
2064_F,2600.0,"['binary search', 'data structures', 'dp', 'two pointers']"
2064_E,2400.0,"['combinatorics', 'data structures', 'dsu', 'greedy', 'math', 'sortings']"
2064_D,1900.0,"['binary search', 'bitmasks', 'brute force', 'data structures', 'dp', 'greedy', 'trees', 'two pointers']"
2064_C,1300.0,"['brute force', 'constructive algorithms', 'dp', 'greedy']"
2064_B,1100.0,"['binary search', 'constructive algorithms', 'greedy', 'two pointers']"
2064_A,800.0,"['greedy', 'strings']"
2063_F2,2700.0,"['combinatorics', 'data structures', 'dfs and similar', 'dsu', 'graphs', 'implementation', 'trees']"
2063_F1,2400.0,"['combinatorics', 'data structures', 'dfs and similar', 'dp', 'dsu', 'graphs', 'hashing', 'implementation', 'math', 'trees']"
2063_E,2300.0,"['data structures', 'dfs and similar', 'dp', 'greedy', 'trees']"
2063_D,2000.0,"['binary search', 'brute force', 'data structures', 'geometry', 'greedy', 'implementation', 'math', 'ternary search', 'two pointers']"
2063_C,1600.0,"['brute force', 'data structures', 'dfs and similar', 'dp', 'graphs', 'greedy', 'sortings', 'trees']"
2063_B,1100.0,"['constructive algorithms', 'data structures', 'greedy', 'sortings']"
2063_A,800.0,"['math', 'number theory']"
2062_H,3500.0,"['bitmasks', 'combinatorics', 'dp']"
2062_G,3500.0,"['flows', 'geometry', 'graph matchings', 'graphs']"
2062_F,2900.0,"['constructive algorithms', 'dp', 'geometry', 'graphs', 'greedy', 'math', 'sortings']"
2062_E2,3000.0,"['data structures', 'dfs and similar', 'games', 'graphs', 'implementation', 'trees']"
2062_E1,2000.0,"['data structures', 'dfs and similar', 'games', 'graphs', 'greedy', 'trees']"
2062_D,2200.0,"['dfs and similar', 'dp', 'graphs', 'greedy', 'trees']"
2062_C,1200.0,"['brute force', 'math']"
2062_B,900.0,"['greedy', 'math']"
2062_A,800.0,"['constructive algorithms', 'greedy', 'math', 'strings']"
2061_I,3500.0,"['divide and conquer', 'dp']"
2061_H2,3500.0,"['flows', 'graphs']"
2061_H1,3500.0,"['flows', 'graph matchings', 'graphs']"
2061_G,2900.0,"['constructive algorithms', 'graphs', 'interactive']"
2061_F2,3500.0,"['data structures', 'dp']"
2061_F1,2100.0,"['greedy', 'implementation']"
2061_E,2000.0,"['bitmasks', 'brute force', 'dp', 'greedy', 'math', 'sortings']"
2061_D,1600.0,"['bitmasks', 'data structures']"
2061_C,1600.0,"['2-sat', 'combinatorics', 'dp']"
2061_B,1100.0,"['binary search', 'geometry']"
2061_A,800.0,['math']
2060_G,2400.0,"['dp', 'greedy', 'sortings']"
2060_F,2200.0,"['combinatorics', 'dp', 'number theory']"
2060_E,1500.0,"['dfs and similar', 'dsu', 'graphs', 'greedy']"
2060_D,1100.0,['greedy']
2060_C,900.0,"['games', 'greedy', 'sortings', 'two pointers']"
2060_B,1000.0,"['greedy', 'sortings']"
2060_A,800.0,['brute force']
2059_E2,2900.0,"['brute force', 'constructive algorithms', 'data structures', 'hashing', 'strings']"
2059_E1,2500.0,"['brute force', 'constructive algorithms', 'greedy', 'hashing', 'strings']"
2059_D,1900.0,"['data structures', 'graphs', 'greedy', 'shortest paths']"
2059_C,1600.0,"['brute force', 'constructive algorithms', 'graph matchings', 'greedy', 'math', 'sortings']"
2059_B,1300.0,"['brute force', 'constructive algorithms', 'greedy', 'math']"
2059_A,800.0,"['constructive algorithms', 'greedy', 'sortings']"
2057_H,3500.0,"['data structures', 'greedy', 'math']"
2057_G,3000.0,"['constructive algorithms', 'dfs and similar', 'math']"
2057_F,3300.0,"['binary search', 'data structures', 'dp', 'sortings', 'two pointers']"
2057_E2,2500.0,"['binary search', 'dfs and similar', 'dp', 'dsu', 'graphs', 'shortest paths', 'sortings']"
2057_E1,2300.0,"['binary search', 'brute force', 'dp', 'dsu', 'graphs', 'shortest paths', 'sortings']"
2057_D,2000.0,"['data structures', 'greedy', 'implementation', 'math', 'matrices']"
2057_C,1500.0,"['bitmasks', 'constructive algorithms', 'greedy', 'math']"
